λ,final_spectrum,normalized_spectrum
482.5,1.747910167971566e-10,0.00033841896308685825
483.0,2.3437022111431107e-10,0.0004537723314464585
483.5,3.3087082178787324e-10,0.000640610498622434
484.0,5.024660616460447e-10,0.0009728420068974506
484.5,8.530365936512023e-10,0.0016515937992030816
485.0,1.7538118412266548e-09,0.0033956160655908103
485.5,5.4037984025238705e-09,0.010462481914815993
486.0,5.669599898368443e-08,0.10977109429770292
486.5,1.4652313056287808e-08,0.0283688526000589
487.0,2.969138301089936e-09,0.005748651867403507
487.5,1.2154300153049434e-09,0.002353236299102726
488.0,6.55672430980661e-10,0.0012694701837830634
488.5,4.094011947931026e-10,0.0007926558833923808
489.0,2.798581202213704e-10,0.0005418430339967801
489.5,2.0346603290227432e-10,0.000393937658467265
490.0,1.5468739800310934e-10,0.0002994956479689521
490.5,1.2166056152605883e-10,0.00023555124190388892
491.0,9.826946768450899e-11,0.00019026293207895594
491.5,8.110150907455191e-11,0.00015702345068248244
492.0,6.813096432408833e-11,0.00013191072815499968
492.5,5.809387199081806e-11,0.00011247756481472189
493.0,5.0168502009779105e-11,9.713298052080784e-05
493.5,4.380190885461347e-11,8.480639822014299e-05
494.0,3.861094916024205e-11,7.475600072612585e-05
494.5,3.4323351632760036e-11,6.64546341228975e-05
495.0,3.0741335185604134e-11,5.951936757419755e-05
495.5,2.7718429062233722e-11,5.366661395719032e-05
496.0,2.5144291168284863e-11,4.8682736107656965e-05
496.5,2.293451948776246e-11,4.44043203487456e-05
497.0,2.102366444181818e-11,4.070464747592166e-05
497.5,1.9360342482571533e-11,3.748423201612093e-05
498.0,1.790375867482296e-11,3.466408947733459e-05
498.5,1.6621192394242193e-11,3.218086832147841e-05
499.0,1.5486152937959766e-11,2.9983278977950896e-05
499.5,1.4477008566156223e-11,2.8029439483401713e-05
500.0,1.3575955021940455e-11,2.6284878397215507e-05
500.5,1.2768230753116716e-11,2.472101536509733e-05
501.0,1.2041513638155805e-11,2.3313993099256576e-05
501.5,1.138545278070891e-11,2.2043770869491133e-05
502.0,1.0791301886447862e-11,2.0893414671344545e-05
502.5,1.0251629794009373e-11,1.9848536775005656e-05
503.0,9.760090147082252e-12,1.889684977943082e-05
503.5,9.311236791225877e-12,1.8027809195707628e-05
504.0,8.900374808323732e-12,1.7232325029682592e-05
504.5,8.523439537620195e-12,1.6502527550385418e-05
505.0,8.176897731789034e-12,1.5831575914857563e-05
505.5,7.85766633772984e-12,1.5213500916829161e-05
506.0,7.563045399953556e-12,1.4643075078631568e-05
506.5,7.29066234827847e-12,1.411570478466909e-05
507.0,7.038425514690269e-12,1.3627340283796067e-05
507.5,6.804485172570337e-12,1.3174400256012558e-05
508.0,6.5872007385566764e-12,1.275370831084725e-05
508.5,6.385113047686384e-12,1.2362439308297144e-05
509.0,6.196920824407297e-12,1.1998073803535373e-05
509.5,6.021460639141472e-12,1.1658359240117064e-05
510.0,5.857689772555165e-12,1.134127677289684e-05
510.5,5.704671515269749e-12,1.1045012806288167e-05
511.0,5.561562515321022e-12,1.0767934497239545e-05
511.5,5.427601853748171e-12,1.0508568604102575e-05
512.0,5.302101583741355e-12,1.0265583169146753e-05
512.5,5.184438513488321e-12,1.0037771609043192e-05
513.0,5.074047049331493e-12,9.824038858252297e-06
513.5,4.970412945717663e-12,9.62338926808412e-06
514.0,4.873067832983464e-12,9.434916011753611e-06
514.5,4.7815844142910795e-12,9.257791785000893e-06
515.0,4.6955722398203265e-12,9.091260624357678e-06
515.5,4.614673980281057e-12,8.934630692165097e-06
516.0,4.538562133451262e-12,8.787267899987644e-06
516.5,4.466936107187078e-12,8.648590260927468e-06
517.0,4.399519630527203e-12,8.518062877173639e-06
517.5,4.336058451397738e-12,8.395193482448474e-06
518.0,4.276318285235827e-12,8.279528470266456e-06
518.5,4.220082983771989e-12,8.17064934845006e-06
519.0,4.167152897389766e-12,8.068169568437355e-06
519.5,4.117343408038731e-12,7.971731684803868e-06
520.0,4.070483612712991e-12,7.881004806299565e-06
520.5,4.026415140105154e-12,7.795682304731461e-06
521.0,3.98499108527365e-12,7.715479752335994e-06
521.5,3.9460750490766435e-12,7.640133061993635e-06
522.0,3.90954027077591e-12,7.5693968078330966e-06
522.5,3.8752688436390615e-12,7.503042706531549e-06
523.0,3.84315100460148e-12,7.44085824200439e-06
523.5,3.813084490118519e-12,7.382645418248306e-06
524.0,3.78497395126749e-12,7.328219626899898e-06
524.5,3.758730421967674e-12,7.2774086176379626e-06
525.0,3.7342708348919465e-12,7.2300515609231635e-06
525.5,3.71151758026002e-12,7.185998193762289e-06
526.0,3.690398103242821e-12,7.145108040228875e-06
526.5,3.670844536180718e-12,7.107249699388135e-06
527.0,3.652793362233963e-12,7.072300194078885e-06
527.5,3.6361851074494162e-12,7.04014437471323e-06
528.0,3.620964058549946e-12,7.010674372878805e-06
528.5,3.6070780040374137e-12,6.983789100079275e-06
529.0,3.5944779964516976e-12,6.95939378743576e-06
529.5,3.5831181338508914e-12,6.937399562603053e-06
530.0,3.5729553587753445e-12,6.917723060536916e-06
530.5,3.5639492731335073e-12,6.900286065088122e-06
531.0,3.556061967603552e-12,6.885015178701014e-06
531.5,3.549257864283538e-12,6.871841517763008e-06
532.0,3.543503571446731e-12,6.860700431391331e-06
532.5,3.538767749369224e-12,6.851531241657206e-06
533.0,3.5350209862958247e-12,6.844277003439097e-06
533.5,3.532235683698617e-12,6.838884282267825e-06
534.0,3.5303859500619016e-12,6.835302948679895e-06
534.5,3.5294475024983244e-12,6.8334859877330655e-06
535.0,3.5293975755649176e-12,6.833389322461913e-06
535.5,3.5302148367052407e-12,6.834971650162428e-06
536.0,3.531879307795549e-12,6.838194290494819e-06
536.5,3.5343722923195878e-12,6.843021044484104e-06
537.0,3.5376763077386666e-12,6.849418063579457e-06
537.5,3.541775022661736e-12,6.857353728007015e-06
538.0,3.5466531984545478e-12,6.866798533717337e-06
538.5,3.5522966349581396e-12,6.877724987289081e-06
539.0,3.5586921200150785e-12,6.8901075082050066e-06
539.5,3.5658273825275226e-12,6.903922337966058e-06
540.0,3.5736910487943827e-12,6.919147455554225e-06
540.5,3.5822726018960067e-12,6.935762498795816e-06
541.0,3.59156234391404e-12,6.95374869121402e-06
541.5,3.6015513607916314e-12,6.97308877399353e-06
542.0,3.612231489655116e-12,6.993766942710913e-06
542.5,3.6235952884328753e-12,7.015768788512633e-06
543.0,3.6356360076204217e-12,7.039081243448451e-06
543.5,3.648347564052882e-12,7.063692529691413e-06
544.0,3.66172451655724e-12,7.089592112397318e-06
544.5,3.675762043366901e-12,7.116770655976261e-06
545.0,3.690455921190482e-12,7.145219983567005e-06
545.5,3.705802505835398e-12,7.174933039521614e-06
546.0,3.721798714294637e-12,7.205903854723057e-06
546.5,3.738442008212467e-12,7.238127514572567e-06
547.0,3.755730378651478e-12,7.271600129496602e-06
547.5,3.773662332089561e-12,7.306318807835091e-06
548.0,3.792236877581121e-12,7.342281630983824e-06
548.5,3.811453515022122e-12,7.379487630673994e-06
549.0,3.8313122244634145e-12,7.417936768281362e-06
549.5,3.851813456421358e-12,7.457629916066307e-06
550.0,3.872958123138927e-12,7.498568840254162e-06
550.5,3.894747590754417e-12,7.5407561858727654e-06
551.0,3.917183672338486e-12,7.584195463271239e-06
551.5,3.940268621763683e-12,7.628891036250563e-06
552.0,3.964005128373769e-12,7.674848111742673e-06
552.5,3.9883963124231055e-12,7.722072730980494e-06
553.0,4.0134457212591754e-12,7.770571762106787e-06
553.5,4.03915732622391e-12,7.820352894174702e-06
554.0,4.06553552025197e-12,7.871424632497728e-06
554.5,4.092585116146432e-12,7.923796295311187e-06
555.0,4.120311345514576e-12,7.977478011711776e-06
555.5,4.148719858348501e-12,8.032480720845585e-06
556.0,4.177816723237348e-12,8.088816172318982e-06
556.5,4.207608428199752e-12,8.146496927810361e-06
557.0,4.23810188212701e-12,8.205536363864305e-06
557.5,4.269304416829162e-12,8.265948675853074e-06
558.0,4.30122378967789e-12,8.327748883093616e-06
558.5,4.333868186841755e-12,8.390952835111421e-06
559.0,4.367246227110889e-12,8.455577219045639e-06
559.5,4.401366966309781e-12,8.521639568192828e-06
560.0,4.436239902298312e-12,8.589158271689639e-06
560.5,4.471874980562697e-12,8.658152585337617e-06
561.0,4.508282600399406e-12,8.728642643576124e-06
561.5,4.545473621696639e-12,8.800649472612178e-06
562.0,4.583459372319308e-12,8.874195004718773e-06
562.5,4.622251656104967e-12,8.94930209371608e-06
563.0,4.661862761479536e-12,9.02599453165265e-06
563.5,4.702305470703113e-12,9.10429706670655e-06
564.0,4.743593069757631e-12,9.184235422329203e-06
564.5,4.785739358889608e-12,9.265836317657564e-06
565.0,4.828758663822692e-12,9.34912748922313e-06
565.5,4.8726658476562985e-12,9.434137713989297e-06
566.0,4.917476323468143e-12,9.520896833751563e-06
566.5,4.963206067640112e-12,9.609435780938218e-06
567.0,5.009871633928561e-12,9.699786605852321e-06
567.5,5.0574901683018155e-12,9.791982505399116e-06
568.0,5.106079424569441e-12,9.886057853346398e-06
568.5,5.155657780829642e-12,9.982048232168892e-06
569.0,5.206244256763083e-12,1.0079990466531428e-05
569.5,5.2578585318033525e-12,1.0179922658469407e-05
570.0,5.31052096421641e-12,1.0281884224329173e-05
570.5,5.364252611123446e-12,1.0385915933534975e-05
571.0,5.419075249503877e-12,1.0492059949253597e-05
571.5,5.475011398217545e-12,1.0600359871032298e-05
572.0,5.5320843410876585e-12,1.0710860779490506e-05
572.5,5.590318151088636e-12,1.0823609283150726e-05
573.0,5.6497377156857064e-12,1.0938653567499441e-05
573.5,5.710368763376072e-12,1.1056043446374367e-05
574.0,5.7722378914844075e-12,1.1175830415780289e-05
574.5,5.835372595268731e-12,1.1298067710241947e-05
575.0,5.899801298396052e-12,1.1422810361809003e-05
575.5,5.965553384850785e-12,1.1550115261835022e-05
576.0,6.0326592323427226e-12,1.1680041225659815e-05
576.5,6.1011502472853696e-12,1.181264906033221e-05
577.0,6.171058901419716e-12,1.1948001635518604e-05
577.5,6.242418770163032e-12,1.2086163957751402e-05
578.0,6.3152645727670596e-12,1.2227203248180693e-05
578.5,6.389632214375098e-12,1.2371189024002421e-05
579.0,6.465558830072868e-12,1.2518193183746812e-05
579.5,6.543082831033802e-12,1.266829009662186e-05
580.0,6.622243952865549e-12,1.2821556696118684e-05
580.5,6.703083306271008e-12,1.2978072578098108e-05
581.0,6.785643430144117e-12,1.3137920103591275e-05
581.5,6.869968347228095e-12,1.3301184506561493e-05
582.0,6.956103622471686e-12,1.3467954006889793e-05
582.5,7.044096424227393e-12,1.3638319928862955e-05
583.0,7.133995588444723e-12,1.381237682546028e-05
583.5,7.225851686021045e-12,1.3990222608753931e-05
584.0,7.319717093482933e-12,1.4171958686757537e-05
584.5,7.415646067181915e-12,1.4357690107079156e-05
585.0,7.513694821200218e-12,1.4547525707757304e-05
585.5,7.613921609174763e-12,1.474157827568323e-05
586.0,7.716386810261077e-12,1.4939964713038636e-05
586.5,7.821153019473296e-12,1.5142806212206095e-05
587.0,7.928285142651847e-12,1.535022843963929e-05
587.5,8.037850496327063e-12,1.556236172921241e-05
588.0,8.149918912764779e-12,1.5779341285602605e-05
588.5,8.2645628504991e-12,1.60013073982963e-05
589.0,8.38185751067812e-12,1.6228405666850197e-05
589.5,8.501880959570426e-12,1.646078723808037e-05
590.0,8.624714257604069e-12,1.66986090558991e-05
590.5,8.750441595335196e-12,1.6942034124568485e-05
591.0,8.879150436771146e-12,1.7191231786193244e-05
591.5,9.01093167050247e-12,1.7446378013332688e-05
592.0,9.14587976913032e-12,1.770765571767363e-05
592.5,9.28409295751021e-12,1.7975255075772973e-05
593.0,9.425673390370322e-12,1.8249373872950696e-05
593.5,9.570727339902867e-12,1.8530217866491992e-05
594.0,9.719365393970335e-12,1.8818001169401295e-05
594.5,9.871702665615599e-12,1.9112946656042058e-05
595.0,1.0027859014615553e-11,1.941528639109447e-05
595.5,1.01879592818731e-11,1.9725262083369918e-05
596.0,1.035213353750187e-11,2.0043125566136435e-05
596.5,1.0520517343522679e-11,2.0369139305734453e-05
597.0,1.069325203216084e-11,2.0703576940397886e-05
597.5,1.0870485000809523e-11,2.1046723851342962e-05
598.0,1.1052370024807002e-11,2.1398877768347103e-05
598.5,1.1239067589265392e-11,2.176034941221409e-05
599.0,1.1430745241286234e-11,2.2131463176710892e-05
599.5,1.162757796400456e-11,2.2512557852767392e-05
600.0,1.1829748574018896e-11,2.2903987397954423e-05
600.5,1.2037448143890896e-11,2.3306121754499983e-05
601.0,1.2250876451536008e-11,2.3719347719370144e-05
601.5,1.247024245847684e-11,2.414406987023201e-05
602.0,1.2695764819095277e-11,2.4580711551434437e-05
602.5,1.2927672423198763e-11,2.502971592448947e-05
603.0,1.3166204974412853e-11,2.549154708791828e-05
603.5,1.3411613607127224e-11,2.5966691271741758e-05
604.0,1.3664161544958267e-11,2.6455658112352852e-05
604.5,1.3924124803950125e-11,2.6958982014008513e-05
605.0,1.4191792944020162e-11,2.7477223603729406e-05
605.5,1.4467469872467076e-11,2.801097128699989e-05
606.0,1.4751474703703296e-11,2.8560842912325795e-05
606.5,1.504414267975135e-11,2.9127487553439425e-05
607.0,1.5345826156460636e-11,2.9711587418748156e-05
607.5,1.5656895660860436e-11,3.031385989851232e-05
608.0,1.5977741025572554e-11,3.093505976122098e-05
608.5,1.6308772606767603e-11,3.157598151171939e-05
609.0,1.6650422592769505e-11,3.223746192484371e-05
609.5,1.7003146411099516e-11,3.29203827696478e-05
610.0,1.7367424242513135e-11,3.362567374078272e-05
610.5,1.7743762651428105e-11,3.435431561522505e-05
611.0,1.813269634308126e-11,3.5107343654369374e-05
611.5,1.8534790058796136e-11,3.5885851273521705e-05
612.0,1.8950640621906775e-11,3.669099400308376e-05
612.5,1.9380879148179712e-11,3.7523993768227715e-05
613.0,1.9826173436023527e-11,3.838614351666408e-05
613.5,2.0287230553393044e-11,3.9278812227236775e-05
614.0,2.0764799640105115e-11,4.0203450335584146e-05
614.5,2.1259674946310672e-11,4.1161595617030334e-05
615.0,2.1772699130142885e-11,4.2154879571276446e-05
615.5,2.2304766840116465e-11,4.318503435840843e-05
616.0,2.2856828610728045e-11,4.425390034130433e-05
616.5,2.34298951029457e-11,4.5363434295793446e-05
617.0,2.402504172492851e-11,4.6515718356992093e-05
617.5,2.464341367244423e-11,4.771296977823147e-05
618.0,2.5286231433122328e-11,4.895755158803324e-05
618.5,2.5954796803971186e-11,5.025198424083381e-05
619.0,2.665049947759393e-11,5.159895836878564e-05
619.5,2.737482425936497e-11,5.300134875518368e-05
620.0,2.8129358985604297e-11,5.446222966511779e-05
620.5,2.8915803221655313e-11,5.598489168612362e-05
621.0,2.973597782890645e-11,5.757286025122562e-05
621.5,3.0591835501398553e-11,5.922991603922891e-05
622.0,3.1485472385965624e-11,6.0960117472877636e-05
622.5,3.241914091514631e-11,6.276782556510095e-05
623.0,3.3395263999707006e-11,6.465773139765029e-05
623.5,3.4416450747925835e-11,6.663488655575151e-05
624.0,3.548551390226521e-11,6.87047368878527e-05
624.5,3.6605489211260426e-11,7.087316001221094e-05
625.0,3.7779656986034096e-11,7.314650705320928e-05
625.5,3.901156612759881e-11,7.553164916145254e-05
626.0,4.030506095398071e-11,7.803602945469367e-05
626.5,4.166431120632393e-11,8.066772111369559e-05
627.0,4.3093845671893576e-11,8.343549248089595e-05
627.5,4.459858993094764e-11,8.63488801434378e-05
628.0,4.61839088158136e-11,8.941827113966364e-05
628.5,4.7855654266644626e-11,9.265499561430844e-05
629.0,4.962021938224548e-11,9.607143146818236e-05
629.5,5.1484599599736135e-11,9.968112281024395e-05
630.0,5.345646209819195e-11,0.00010349891433240032
630.5,5.554422471436282e-11,0.00010754110410097398
631.0,5.77571458900672e-11,0.00011182561770697877
631.5,6.010542744951575e-11,0.00011637220725686857
632.0,6.26003323414345e-11,0.00012120267933715461
632.5,6.52543198889672e-11,0.00012634115687644234
633.0,6.808120158700738e-11,0.00013181438079006133
633.5,7.109632109345009e-11,0.00013765205846738405
634.0,7.431676280534898e-11,0.00014388726760337334
634.5,7.776159432826155e-11,0.0001505569256519096
635.0,8.145214928232772e-11,0.00015770233737646947
635.5,8.541235830020854e-11,0.0001653698357067398
636.0,8.966913783573412e-11,0.00017361153452455548
636.5,9.425284861706973e-11,0.0001824862162910093
637.0,9.919783837472006e-11,0.0001920603828410055
637.5,1.0454308702522928e-10,0.00020240950454584694
638.0,1.1033297702581468e-10,0.0002136195118236177
638.5,1.166182174417944e-10,0.0002257885842582491
639.0,1.2345695780447885e-10,0.0002390293071784991
639.5,1.309161376503101e-10,0.0002534712845475882
640.0,1.390731305029768e-10,0.0002692643219341141
640.5,1.480177580707088e-10,0.00028658232626944464
641.0,1.5785477309392976e-10,0.00030562811297535754
641.5,1.6870693973077545e-10,0.0003266393700055121
642.0,1.8071888165901768e-10,0.00034989610828933804
642.5,1.9406192460212028e-10,0.0003757300375150513
643.0,2.0894023817636447e-10,0.00040453645757335463
643.5,2.2559869129655462e-10,0.0004367894676814662
644.0,2.44332990085612e-10,0.00047306159474226216
644.5,2.655028889061214e-10,0.000514049371681649
645.0,2.895495870887186e-10,0.0005606070198590785
645.5,3.170188984296172e-10,0.0006137913083370446
646.0,3.485924909981762e-10,0.0006749220383583627
646.5,3.851305770343331e-10,0.0007456646967404255
647.0,4.277311124557706e-10,0.0008281450740987107
647.5,4.778132266603689e-10,0.0009251107961872012
648.0,5.372369155154699e-10,0.0010401630656552425
648.5,6.084781943897341e-10,0.0011780957819205694
649.0,6.948911440004663e-10,0.0013454028972426232
649.5,8.011098378692794e-10,0.0015510566024398396
650.0,9.336824628401848e-10,0.0018077350696657742
650.5,1.1021045724062732e-09,0.0021338229700891788
651.0,1.3205666139162838e-09,0.002556794922059989
651.5,1.6110410413440603e-09,0.0031191925574455396
652.0,2.009024717362406e-09,0.0038897425858827888
652.5,2.574906024907374e-09,0.004985365054581185
653.0,3.418256665083565e-09,0.006618205542592509
